12  188  452  628 
29.3283      86.03659      170.1951      226.6758 
28.89817       85.2894      169.8332      226.6946 
29.47204      85.67134      169.9207      226.5166 
29.08496      84.62355      168.7502      226.1174 
28.91823      85.53165      169.6931      226.3821 
29.28165      85.82441      169.6867      226.5673 
28.92748      85.19139      169.2992      226.3845 
29.22431      86.08091       170.601      227.4284 
28.78791      85.33958      169.9318        227.02 
28.73134      85.52877      170.2759      227.4955 
29.41271      86.23077      170.3239      227.0199 
29.44434      85.89938      170.0244      226.9397 
29.52428        86.629      170.4004      226.7507 
29.05596      85.67901      170.0602      226.9879 
29.87325      87.50834      171.8713      228.0414 
28.85042      85.70398      169.7833      226.4508 
29.64367      86.69525      170.8314       227.353 
29.39322      85.82969      169.6529      226.2318 
29.03445      85.20992      169.2694      226.5217 
29.36255      86.34881      170.5856      227.2023 
29.77814      86.38388      170.0734      226.6812 
27.7417      83.62698      168.4374      226.2596 
28.34608      83.21189       167.046      224.5496 
29.73917      86.33503      169.7704      226.5178 
29.67143      86.98552      171.0777      226.9972 
28.13246      84.21779       168.191      226.3942 
28.93805       85.3425      169.6805      226.8412 
28.86625       85.0913      169.3975      226.7318 
29.25517      85.73355      170.0978      227.2644 
29.13627      85.29517      169.6609       226.793 
28.49794       84.7269      169.1164      226.4424 
29.88502      86.63844      169.9437      226.6377 
29.06225      85.85551      170.1321      226.9517 
28.93043      86.05026       170.482       227.163 
29.91684      87.94725       172.368      228.1306 
28.02703      85.02039      169.6817       226.546 
28.60782      85.03568      169.5394      226.6785 
28.57778      84.96495      169.5726      226.6072 
29.4265      85.83437       169.723      226.4706 
28.6182      84.55063      168.7257      226.3941 
28.30556      84.32787      168.7386      226.3917 
27.53548      84.40806      169.4187      226.4578 
29.27734      85.68984      169.6966      226.6151 
29.30769       85.8112      169.7523      226.6819 
28.25223      84.27054      168.7327      226.3327 
29.26614      85.80498      169.9012      226.6559 
29.50844      86.84916      171.2121      227.6334 
29.3929      85.88466      169.5131      226.5082 
28.6569      85.95469      170.5877      227.6518 
28.36481      84.76221      169.4563      227.0141 
28.97043      85.26827      169.6432       226.755 
28.82801      85.18772       169.226      226.5107 
29.12286      85.94934      170.0265      227.1066 
28.703      85.64302       169.699      226.7143 
29.16409      85.48705      169.4885       226.396 
28.66667      85.15544      169.6972       226.944 
28.3524      85.04044      169.4136       226.566 
27.44676      83.70763      168.9705      227.0838 
28.77158      84.94325      169.3615      226.6847 
28.32131      84.77391      169.3257      226.7044 
28.66332       84.8829      169.1871       226.649 
28.25723      84.54817      169.1119      226.6656 
28.71152      84.51209       169.271      227.0945 
28.44181      84.63521      169.1263       226.483 
28.83728      84.51801      168.8069       226.401 
29.09978      85.95056      169.9202       227.036 
29.1829      85.33181      169.5477      226.6212 
29.79065      86.90466      170.9952      227.8011 
29.13494      86.05689      170.3274      227.5683 
28.37566      85.07205      169.7655      226.9583 
29.35497      86.28445        170.37      227.3024 
29.3202      86.15546      170.0843      226.9035 
29.01043      86.16573       170.022      226.9515 
28.82403      84.42995      168.6987      226.3143 
28.83034      85.01232      169.3039       226.583 
29.46609      86.24655      170.1789      226.7222 
29.05828      85.39116      169.8819      227.1351 
29.74335      86.94056      171.0843      227.5028 
29.65892      87.61123      173.7196      230.2809 
28.88685      85.25051      169.4309      226.6342 
29.24359      85.32424      169.2301      226.4575 
29.21407      84.82599      168.5197      226.4039 
29.95979      87.23102      171.2918      227.5389 
29.2335      86.29127      170.7586      227.3622 
28.70488      84.34912      168.5079       226.346 
29.88931      87.21762      171.2711      227.6047 
29.33869       87.0036        171.36       227.411 
29.36606      86.20918      170.6177      227.8016 
28.24369      84.54715        169.45      226.9447 
29.08836      86.11008      170.7948       228.012 
28.99455      86.31498      170.7821      227.2321 
28.79353      86.23323      170.9134      227.5649 
29.23824      86.02258      170.2893      227.1551 
28.96914      85.72661      169.9697      227.0093 
29.22532      84.47374      168.6107      226.3789 
29.98312          87.7      172.4096       228.314 
28.46457      84.87104      169.6552      226.8632 
29.64893      86.30655      170.3793      227.2123 
28.65336      85.02632      169.5362      226.6555 
28.68815      84.35975      168.7946      226.4081 
29.7798      86.33889       170.257      227.0048 
29.02341      85.18028      169.6778      227.0384 
29.79328      86.41023      170.4054      226.9366 
28.8845       85.5762      170.3801      227.5585 
29.7454      86.58982       170.288      226.7205 
29.41729      86.12332      170.1836      226.8863 
28.64479      85.36469      169.8244      226.6588 
28.67805      85.88033      170.6161      227.2257 
29.18712      85.55666      169.9154      226.8207 
29.74058      87.11543      171.7127      227.8225 
29.49837      86.64588      171.3907      227.5819 
28.32154      84.68421       169.407       226.532 
29.12487      85.76451      169.9537      226.6581 
29.36364      86.15507      170.4088      226.9537 
29.7002      86.13932      170.1962      226.7142 
29.92292       86.6534      170.8086      227.0714 
28.19012       83.8738      168.8314      226.4345 
28.89613      85.94094      170.6637      227.2598 
28.96324      84.97342      169.1883       226.392 
29.56707      86.10846      170.2545      226.9679 
29.38017      87.14712       171.806      227.5333 
28.78931      85.10915      169.5953      226.7505 
28.97196      85.56513      169.7344      226.6767 
28.3085       84.2229      169.0926      226.4675 
30.13448      87.60325      171.5753       227.443 
29.56339      86.27301      170.3749       226.892 
28.97162      85.19874      169.6732      226.5028 
28.82051      84.95879      170.1699      226.6995 
