12  188  452  628 
27.40292       86.3685      173.3596      230.9961 
27.85387      86.18373      173.1217      230.6571 
27.84815      86.08905      173.1786      230.8159 
27.82326       86.4426      173.7169      231.0037 
27.53627      86.47814      173.8376      231.1008 
28.66209      87.33663      173.9411      231.4866 
27.93661      86.77201      174.7305      232.9421 
27.57995      85.66895      173.0989      231.0394 
28.12651      86.90832      173.6383      230.8623 
27.18336      85.53933      173.1221      231.2099 
27.99587      85.69685      172.5469      230.5642 
27.46003      85.37752       172.541      230.5117 
28.35769      86.86111       174.155      231.3555 
28.14009      86.61583       173.434      230.6667 
27.78308      86.16957      173.4214      231.0975 
28.46341      87.26122      173.9777      230.9005 
27.06401      85.90483      173.3725      231.2542 
27.03357      86.11079      173.7595      231.7069 
27.40032      86.58213      173.5219      231.0896 
27.55245      85.71554      172.9967      230.4282 
27.39492      86.70746      174.0966      231.3655 
26.90859      85.63957      172.9628      230.6245 
27.80506      85.75804      172.6745       230.137 
29.0045      88.74966      175.4801      231.3527 
28.66455      88.44338      175.3018       231.326 
27.18782      85.97944      173.2547      231.1226 
27.52843      86.03717      173.6132      231.1228 
28.11282      86.99861       173.768      230.4923 
28.3133      86.81843      173.8596      231.0537 
27.74093      84.94345      171.8218        230.28 
27.50244      85.49367      172.2642      230.3301 
27.21806       85.5397      172.6471      230.5646 
