12   56  100  144  188  232  276  320  364  408  452  496  540  584  628 
28.99356      42.81967      56.74012      70.70492      84.59438      98.58893       112.779      126.6071      140.6699      155.2409       168.803      183.2958      197.2866      211.4603      226.0156 
28.88889       42.7119      57.02703      70.96024       85.1996      99.24906      113.2829      127.5076       141.338      155.8787      169.4077      183.8811      197.7546      212.1174        226.39 
29.64333      43.82189       58.0364      72.26271      86.24793      100.5069      114.7616      128.6365      142.5581      156.6303      170.2319      184.5723      198.4581      212.4159      226.4761 
29.13306      43.05339      57.39832      71.21639      85.42767      99.83846      113.8893      127.8687      142.0038      156.4306      170.0091      184.5194      198.5575      212.8454           227 
30.03181      44.21053      58.63992      72.85714      87.09148      101.3195      115.3146      129.3011      143.5453      157.6025      171.0378      185.6009      199.4331      213.6018      227.3379 
29.88009      44.32347      58.83158      73.26707      87.65923      101.9091      116.5092      130.6704      144.9612      158.8197      173.2923      187.5441      200.8831      214.8315      228.0306 
29.08866      42.99623      57.25116      71.17607       85.3374      99.45562      113.6245       127.604      141.6435      155.9703      169.5039      183.9726      198.0873      212.1416      226.3886 
29.4234      43.31213        57.393      71.44898      85.44341      99.50101      113.4851      127.5815      141.3834      155.9905      169.4173      183.4643      197.6178      211.5845      226.4503 
29.45823      43.35967       57.0783      70.99405      84.91446        98.833      112.8966      126.8691       140.628      155.1107      168.7188       182.809       196.891      211.1006      225.9576 
29.98105      44.36134      58.72121      73.03364      87.29897      101.3195      115.7336      129.6819      143.8016      157.8879      171.6265      185.7887         199.6      213.4334      227.4473 
29.48637        43.712      58.20204      72.25506      86.46895      100.6192      114.7234      129.0108       142.985      157.1324      170.8126      185.2879      199.2365      213.3194      227.2413 
28.70171      42.43359      56.47862      70.44309      84.40672      98.50838      112.6718      126.5096      140.5752       155.038       168.626      182.9353      197.1161      211.4022      225.9566 
30.05846      44.36811      58.87276      73.18107       87.1746      101.5717      115.6342      129.7427       143.875      157.9814      171.5058      185.8333        199.73      213.6712      227.5479 
29.32866      43.83778        58.354      72.63985      86.97778      101.2575       115.428      129.5477      143.5987      157.7825      171.2767      185.6336      199.5665      213.4069      227.2028 
29.53306      43.76171      58.16105      72.02957      86.35699       100.506      114.7267      129.0185      142.9982      157.1809      170.7836      185.4926      199.6549      213.7473      227.7944 
28.26013      42.31608      56.38028      70.37409      84.53459      98.67323      113.0858      127.0596      141.2768      155.6065        169.49      184.0674      198.1773      212.4272      226.7681 
29.176       43.3716      57.74316      71.77369      86.04898      100.1598      114.6341      128.8734      142.9942      157.2242      171.0428      185.6113      199.8768      213.9487      228.1134 
29.03212      43.34586      57.97342      72.05947      86.34719      100.4912      114.7802      128.7846      143.0461      156.9764      170.7825      185.1006      198.9745       213.012      227.0401 
28.85477      43.29622      57.54115      71.85681      86.12883      100.4537      114.6865      128.9013      143.0021      157.2759           171      185.5965      199.4746      213.6144      227.6629 
29.29821      43.58135      57.77035       71.8454      86.01392      99.99016      114.4339      128.4372      142.5841      156.7759      170.4981      184.7773      198.8632      212.8721      226.9762 
28.95381      43.18763       57.4053      71.43585      85.50791      99.78711      114.1223      128.0202       142.294      156.2213      169.8909      184.3374       198.566      212.5599      226.7121 
29.38902      43.06318      57.03929      70.77395      84.72348      98.63985      112.5897      126.7793      140.8296        155.17      168.7615      183.0357      197.1562      211.6567      226.1226 
30.18496      44.56151      59.16155      73.49116      87.76591       101.943      116.3457      130.5337      144.5281      158.7967      172.5061      186.4946      200.5817      214.4718      228.3584 
28.37618      42.41869      56.99167      70.55232      84.85159      98.93666      113.2054      127.5558      141.4963      155.9894      169.7824      184.2025      198.2411      212.3985      226.7236 
29.69794      43.80396      58.44487      72.03839      86.21441      100.3012      114.5943      128.5138      142.7904      156.6653      170.4442      184.9289      198.8849      212.9806      226.8394 
28.77958      42.76119      56.99366      70.95896      85.04726      99.13531      113.2549      127.4636      141.5746      155.7862      169.6828      183.8741      197.8215      212.0282      226.2188 
28.8411      42.46421      56.67126      70.38934      84.28485      98.45936      112.5464      126.6934      140.5411      155.1834      168.7636      183.0916      197.2364      211.6537       226.042 
29.94061      44.13958      58.44813      72.29222      86.12737      100.2798      114.5126      128.5527      142.7623      156.6538      170.3077      184.6827      198.6998      212.6871       226.703 
29.102      43.01515       57.2839      71.16054      85.31068        99.218      113.4279      127.6142      141.7281      155.9023      169.6974      184.0143      198.3226      212.5923      226.8644 
29.96464      44.09598      58.38462      72.43086      86.44592      100.4937      114.7344      128.6843      142.7146      156.7954      170.4526      184.7677      198.7002       212.573       226.742 
28.90254      43.00212      57.31983      71.44536      85.51566      99.80037      114.0423      128.1347        142.53      156.6358      170.3939      184.7942      199.1357      213.1691      227.3971 
30.18894      44.36152      58.56846      72.45639      86.74454      100.6031      114.7201      128.8028      142.6743      156.6481      170.3133      184.4211      198.1285      212.1471      226.4106 
29.46055      43.68392       58.0426       72.1448      86.23493      100.1464      114.4291      128.4233      142.5202      156.6491      170.3081      184.4669      198.6467      212.4748      226.6136 
28.70807       42.8207       57.1875      71.19038       85.1914       99.4954      113.7168      127.7152       141.998      156.1521      170.0547       183.994      198.1325      212.1141      226.2369 
28.69835      42.92771      57.55365      71.64444      85.85039      99.95939       114.444      128.4798      142.6089      156.6904      170.5221      184.9912      198.9228      213.0206      227.0121 
29.50105      43.31862      57.68039      71.59363      85.48822      99.56154      113.7566      127.7634      141.9318      156.1638      170.0614      184.2577      198.3706      212.4484      226.4498 
29.91189      44.53196      58.95094      73.00385      87.10438      101.4935      115.5805      129.8631      143.8031      157.9428      171.7117      185.8508      199.8281      213.8333      227.7485 
29.4926      43.96356      58.26854      72.45791      86.58506      100.8085      115.1734      129.2824      143.3361      157.5441      171.3538      185.5578      199.3448      213.5388      227.3314 
28.34382      42.45703      56.64023       70.5809      84.87238      98.80351      113.1144      127.3645      141.3667      155.3125      169.4741        183.63      197.8667      212.0098      226.3268 
29.12016        43.262      57.65875      71.58188      85.68167      99.81038      113.9767      128.1111       142.016      156.1902      169.9121      183.9643      197.9228      211.9978      226.3712 
29.38812      43.55556      57.98069      71.97735      86.11069      100.2572      114.5377      128.5077      142.5819      156.6901      170.4692      184.6967      198.6947       212.506      226.7188 
