12  188  452  628 
27.86111      86.49524      173.7537        230.75 
27.95699      86.01923      172.9055      230.6032 
28.30357      85.80208      173.1567      230.5446 
28.03409      86.23853      174.2151      230.9794 
27.67089      86.49296      173.5312      231.3627 
28.47        87.125      174.7745      231.6146 
27.94681      86.51515      174.8625      232.3429 
27.75      85.76087      172.6571           231 
28.27184      86.85882      174.0577      230.9375 
27.36905      85.58824      173.1376      231.1667 
27.94186      85.99029      172.0632      230.0667 
27.58095      85.43434      172.5053      230.7303 
28.22059      87.01887      174.0741      231.1354 
28.15957      87.05556      173.3649      230.3947 
27.7907      86.08911      173.4706      231.2019 
28.25      86.83871      174.1238      230.7356 
27.25581      85.79787      173.5161      231.4598 
27.15      86.19697       173.093      231.5755 
27.31532      86.48913      174.0648      230.6222 
27.975      85.83158      173.1087      229.9425 
27.43836      86.81481      173.8889      230.7789 
26.95122      85.49451      172.7526      230.5566 
27.94366      85.46226      172.7073           230 
28.52427      88.30682       175.431      231.4146 
28.56566      88.76238        175.61      231.2069 
27.60227      85.65556      173.0909      231.1648 
27.975      86.42353      173.4917      231.2476 
27.96203      86.75294      173.9474      230.2717 
28.04819      86.68519      174.2213      231.1489 
27.39583      85.10417      172.2212      230.2211 
27.47321      85.53782      172.1448        230.25 
27.65421      85.34821      172.1864      229.9109 
