12   56  100  144  188  232  276  320  364  408  452  496  540  584  628 
29.36255      43.81705      58.13734      72.23236      86.34881      100.5789      114.5417      128.6833       142.814       156.963      170.5856      184.9446      198.8813      213.0267      227.2023 
29.77814      44.12118      58.23017      72.36882      86.38388      100.4423      114.5353      128.5413      142.3926       156.584      170.0734      184.2841      198.1918      212.2921      226.6812 
27.7417      41.80288      55.76477      69.78221      83.62698      97.85494      111.9227      125.9715      140.1016      154.6163      168.4374      182.7437      197.0293      211.5259      226.2596 
28.34608      41.97891      55.87697       69.4869      83.21189      96.87586      111.0142      124.8185      138.8174      152.9603       167.046      181.1566      195.2775      209.5855      224.5496 
29.73917      44.16597      58.40331      72.28176      86.33503      100.2633      114.3569      128.3241      142.3266      156.2292      169.7704      183.8256      197.6769      211.7794      226.5178 
29.67143      44.19264      58.42234      72.78941      86.98552      101.1198      115.3869       129.543      143.5093      157.5563      171.0777      185.2908      199.1712      212.9846      226.9972 
28.13246      42.21305      56.33333      70.09656      84.21779      98.12219      112.3237      126.4922      140.3662      154.8397       168.191      182.6115      196.6423      210.9979      226.3942 
28.93805      43.14866      57.24379      71.30271       85.3425      99.48534      113.6244      127.6603      141.8095      156.0421      169.6805      183.9224      198.1213      212.4259      226.8412 
28.86625      43.10682      57.06517      71.01756       85.0913      99.10711      113.2158      127.4378      141.4162      155.8638      169.3975      183.6595      197.8104      212.0604      226.7318 
29.25517      43.55992      57.68298       71.6663      85.73355      99.82934      113.9979      128.1313      142.2511       156.421      170.0978      184.3913      198.5776      212.7274      227.2644 
29.13627      43.26782      57.28977      71.27863      85.29517      99.42045      113.4605      127.5395      141.5852      156.0231      169.6609      183.7472      197.9542      212.3381       226.793 
28.49794      42.60506      56.85039      70.78158       84.7269      98.83961      113.0216      126.9893      141.1203      155.3275      169.1164      183.2599      197.3943      211.7075      226.4424 
29.88502      44.48591      58.64774      72.63329      86.63844      100.6601      114.6492      128.5792      142.5575      156.5112      169.9437      184.0723      197.8813      211.9267      226.6377 
29.06225      43.46947      57.78723      71.76538      85.85551      100.1375      114.1713      128.3544      142.4985      156.6075      170.1321      184.4067      198.4494      212.5287      226.9517 
28.93043      43.37179      57.65342      71.79446      86.05026      100.2842      114.5374      128.6207      142.8049      156.8701       170.482      184.7123      198.8705      212.8893       227.163 
29.91684      44.63952      59.25655      73.62791      87.94725      102.2447      116.5241      130.7603      144.7762      158.9107       172.368      186.6756      200.6129      214.3614      228.1306 
28.02703        42.375      56.68876      70.77406      85.02039      99.30205      113.4268      127.6253      141.6468      155.9666      169.6817      183.8373      197.9123       211.987       226.546 
28.60782      42.87795      57.07342      70.96009      85.03568      99.14632      113.2883        127.41      141.5845      155.7842      169.5394      183.7798      197.7534      212.0675      226.6785 
28.57778      42.71355      56.96175      70.86892      84.96495      99.09328      113.3065       127.414      141.5403      155.9042      169.5726       183.683      197.8704      212.2035      226.6072 
29.4265      43.75805      57.88017      71.85267      85.83437       99.9739       114.119      128.0204      141.9612      156.0801       169.723      183.8662      197.8788      211.9279      226.4706 
28.6182       42.5479      56.50893      70.57844      84.55063      98.56867      112.6913      126.6819      140.7687      155.0378      168.7257      183.0569      197.1212      211.4129      226.3941 
28.30556      42.36992      56.34395      70.15858      84.32787      98.25543      112.3294      126.4479      140.5273      154.9035      168.7386      183.0387      197.2825      211.7807      226.3917 
27.53548      41.96656       56.1314      70.19933      84.40806      98.80316      113.0176      127.1785       141.334      155.7828      169.4187      183.5784      197.6579      211.9006      226.4578 
29.27734      43.48472      57.72868      71.65377      85.68984      99.87665      113.9921      127.9639      142.0801      156.1672      169.6966      183.9894      198.0245      212.0373      226.6151 
29.30769      43.56615      57.72503       71.7743       85.8112      99.91198      114.0247      128.0302      142.0262      156.1884      169.7523      184.0333      197.9879      212.1518      226.6819 
28.25223      42.30657      56.30922      70.23241      84.27054      98.37709      112.5257      126.5794      140.5764      154.9787      168.7327      182.9203      197.1142      211.5128      226.3327 
29.26614      43.76005      57.80446       71.7431      85.80498      99.87328      114.0978      128.0442      142.1124        156.38      169.9012      184.0565      198.2632      212.4157      226.6559 
29.50844      44.08016      58.40795      72.63282      86.84916      101.2149      115.3795      129.4328      143.5595      157.6558      171.2121      185.4602      199.3961      213.5397      227.6334 
29.3929        43.743      57.82637      71.73465      85.88466      99.83804      113.9486      127.9188       141.963      155.9952      169.5131      183.5953      197.5765      211.4814      226.5082 
28.6569      43.08738      57.41516      71.72876      85.95469        100.18      114.5082      128.7035      142.9171      157.1121      170.5877      185.1196      199.2654      213.3358      227.6518 
28.36481      42.54413      56.57969      70.66596      84.76221      98.97168       113.164      127.2742      141.4058      155.9576      169.4563      183.8901      198.1661      212.4267      227.0141 
28.97043      43.06805      57.28241      71.15819      85.26827      99.31317      113.5207      127.6688      141.6698      155.9927      169.6432      183.9276       197.954       212.025       226.755 
28.82801      42.92795       57.1972      71.05979      85.18772      99.17143      113.3575      127.4115      141.4263      155.6921       169.226      183.4391      197.5111      211.7383      226.5107 
29.12286       43.4788      57.74066      71.71186      85.94934      100.0695      114.2816      128.3514         142.5      156.5441      170.0265      184.4925      198.6363      212.7362      227.1066 
28.703      43.00433      57.28555      71.39956      85.64302      99.80413      113.9072       128.009      142.0846      156.2903       169.699      184.1192      198.1858      212.1753      226.7143 
29.16409       43.3515      57.64856      71.53017      85.48705      99.57302      113.7977      127.8168      141.8452      156.2173      169.4885      183.9247       197.862      211.8724       226.396 
28.66667      43.00667      57.10641      71.01822      85.15544      99.28308       113.558      127.6348      141.8175      156.0937      169.6972       184.022      198.2207       212.409       226.944 
28.3524      42.59807      56.76758      70.90871      85.04044      99.12463      113.3086      127.5165      141.4713      155.9858      169.4136      183.6909      197.8755      211.9439       226.566 
27.44676      41.60339      55.65498      69.65859      83.70763      97.98411      112.2563       126.505      140.6387      155.2476      168.9705      183.4884      197.8521      212.3689      227.0838 
28.77158      42.94953      56.87513      70.87232      84.94325      98.91709      113.0502      127.2841      141.3903      155.8306      169.3615      183.7041      197.8215      212.1573      226.6847 
28.32131      42.48514      56.59802      70.61578      84.77391      98.85265      112.9989       127.161      141.2074      155.8829      169.3257      183.6075      197.7196      212.1103      226.7044 
28.66332      42.75991      56.96727      70.76546       84.8829       98.9018      112.9606      127.0186      141.2639      155.8795      169.1871      183.5241      197.7906       212.061       226.649 
28.25723      42.24894      56.50484      70.38746      84.54817      98.70855      112.8167      126.9104      141.1282      155.8992      169.1119      183.4811      197.7711      212.0368      226.6656 
28.71152      42.73247      56.75268      70.57715      84.51209      98.63478      112.6846      127.0294      141.0875       155.815       169.271      183.6515      197.8793      212.3987      227.0945 
28.44181      42.57052      56.66705       70.5033      84.63521       98.6949      112.8131      126.9134      140.9926      155.6791      169.1263      183.2658      197.5244      211.7311       226.483 
28.83728       42.7837      56.85809      70.54867      84.51801      98.42178      112.4756      126.5716      140.7478      155.3282      168.8069      183.1985      197.3299      211.6316       226.401 
29.09978      43.37363      57.78027      71.63147      85.95056      100.0338      114.1925      128.3518      142.3586      156.6446      169.9202      184.5725      198.6378       212.682       227.036 
29.1829      43.39387      57.30744      71.28737      85.33181      99.32797      113.4959      127.4978      141.5411      155.8878      169.5477      183.7936      197.7111      211.9949      226.6212 
29.79065      44.37196      58.63991      72.69902      86.90466      101.0163      115.3387      129.5054      143.6349      157.6868      170.9952      185.6278      199.5671      213.5928      227.8011 
29.13494      43.59419      57.66058      71.89441      86.05689      100.4071      114.5053      128.5647      142.7736       156.821      170.3274      185.0151      199.1715      213.2661      227.5683 
28.37566      42.62007       56.8701      70.90344      85.07205       99.3303      113.6947      127.6863      141.9906      156.1915      169.7655      184.2629      198.4138      212.6114      226.9583 
29.35497      43.80313       57.8762      72.03882      86.28445      100.4535      114.5653      128.6667      142.7872      156.8859        170.37      184.9063      198.9124      213.1107      227.3024 
29.3202      43.56008      57.80464      72.06757      86.15546        100.17      114.4403      128.4541      142.5698      156.6514      170.0843      184.6207      198.6555      212.6354      226.9035 
29.01043      43.45819      57.61029      71.78698      86.16573      100.1419      114.4731       128.548      142.6762      156.7649       170.022      184.6112      198.6019      212.6136      226.9515 
28.82403      42.76398      56.64769      70.50312      84.42995      98.45708      112.6219      126.4676      140.6142      155.3498      168.6987      182.8937      197.1033      211.4553      226.3143 
28.83034        42.973      57.08307       70.9641      85.01232      99.05403      113.2037        127.31      141.3026      155.8176      169.3039       183.642      197.7937      212.0137       226.583 
29.46609      43.92414      58.15143      72.30122      86.24655      100.3934      114.6782      128.5372      142.6208       156.582      170.1789       184.539      198.4646      212.4299      226.7222 
29.05828      43.18683      57.33476      71.29255      85.39116       99.5543      113.6732      127.7699      142.0011      156.3702      169.8819      184.3348      198.4765      212.8121      227.1351 
29.74335      44.22986      58.54479      72.81186      86.94056      101.1644      115.4499      129.5523      143.6233      157.6352      171.0843      185.4293      199.4736      213.3864      227.5028 
29.65892      44.32359       58.7549      73.19219      87.61123      102.1308      116.4627      130.7662      145.1257      160.0835      173.7196      188.2631      202.2477      216.2334      230.2809 
28.88685      43.10226      57.19013      71.11838      85.25051      99.29597         113.4      127.5991      141.5814      155.9623      169.4309      183.7907      197.8255      212.0632      226.6342 
29.24359      43.36837      57.36373      71.30644      85.32424      99.18866      113.3833      127.4164      141.3534       155.814      169.2301      183.4779      197.4444      211.5115      226.4575 
29.21407       43.2384      57.19959      70.86135      84.82599      98.72661      112.6233      126.5839      140.6065      154.9026      168.5197        182.66      196.8248      211.0695      226.4039 
29.95979      44.39168      58.81741        73.023      87.23102       101.411      115.6498      129.7209      143.7328      157.8762      171.2918      185.5634      199.5298      213.4371      227.5389 
29.2335      43.76813      58.00103      72.13536      86.29127      100.4536      114.8444      128.9681      143.0142      157.2113      170.7586      185.1158       199.118      213.1505      227.3622 
28.70488         42.65      56.47034      70.40142      84.34912      98.26969      112.3266      126.4085      140.5613      154.9468      168.5079      182.8573      196.9624      211.3173       226.346 
29.88931      44.46273      58.86711      73.01322      87.21762      101.4163      115.6406      129.6587      143.9261      157.9067      171.2711       185.753      199.5707      213.5254      227.6047 
29.33869      43.80132      58.25192      72.68177       87.0036      101.3028      115.5318      129.6878       143.818      157.9253        171.36      185.6814       199.585      213.3896       227.411 
29.36606      43.67396      58.04959      72.15844      86.20918      100.5068      114.7433      128.7637      142.8467      157.1517      170.6177      185.2877      199.3077      213.5121      227.8016 
28.24369      42.23397      56.49251      70.50053      84.54715       98.6963      112.8188      127.0224      141.2511      155.9266        169.45      183.7922      198.0404      212.3533      226.9447 
29.08836      43.36052      57.59809      71.73815      86.11008      100.2985      114.5392      128.7809      142.9221       157.118      170.7948      185.3753      199.6686      213.7407       228.012 
28.99455      43.51644      57.94858       72.1955      86.31498      100.5044      114.7729      128.8912      143.0433      157.1336      170.7821      185.0686      198.9989      213.0347      227.2321 
28.79353      43.31679      57.66392      71.89282      86.23323      100.5774      114.7654      128.9497      143.1641      157.2283      170.9134      185.3767      199.3593      213.5727      227.5649 
29.23824      43.50211      57.81376      71.82675      86.02258       100.119      114.3469       128.411      142.5117       156.672      170.2893      184.7177      198.7398      212.8754      227.1551 
28.96914      43.26637      57.43895      71.49617      85.72661       99.7352      113.9376      128.1123      142.1507      156.3906      169.9697      184.4429      198.3712      212.4973      227.0093 
29.22532      43.12017      56.88981       70.7361      84.47374      98.36925      112.4017      126.4678      140.5628      154.9916      168.6107      182.8983      197.2663      211.4212      226.3789 
29.98312      44.66667      59.20928      73.41327          87.7      102.0987      116.3735      130.4577      144.6277      158.6019      172.4096       186.597      200.4946      214.3732       228.314 
28.46457       42.4829      56.79978      70.70871      84.87104      98.91261      113.1278      127.2172       141.473      155.8542      169.6552      184.0394      198.1798      212.4127      226.8632 
29.64893      43.77277       58.1294      72.17364      86.30655      100.3804      114.5553      128.5369       142.798       156.902      170.3793      184.7473      198.7593      212.9232      227.2123 
28.65336      42.83979      56.98176      70.99592      85.02632      99.14855      113.3173       127.439      141.5964      155.8009      169.5362      183.8051      197.8264      212.0961      226.6555 
28.68815      42.60394      56.52591      70.46865      84.35975      98.43083      112.4192       126.412      140.5635      154.9385      168.7946      183.0753      197.2084      211.6151      226.4081 
29.7798      44.19417         58.35        72.316      86.33889      100.3861      114.5037       128.536      142.5392      156.6492       170.257      184.6139      198.5614      212.6566      227.0048 
29.02341      43.09012      57.28384      71.16648      85.18028      99.25135      113.3855      127.5937      141.5752      155.8745      169.6778      184.0491      198.0833       212.323      227.0384 
29.79328      44.13561      58.26618      72.33571      86.41023      100.3436      114.6199       128.566      142.7138      156.7778      170.4054      184.6301      198.6775      212.5966      226.9366 
28.8845      43.05106       57.3557      71.46924       85.5762      99.82469      114.0083      128.2227      142.3758      156.5768      170.3801      184.8195      198.9631      213.3084      227.5585 
29.7454      44.15618      58.44768       72.5371      86.58982      100.7046      114.8184      128.7461      142.7574       156.782       170.288      184.4665       198.367       212.145      226.7205 
29.41729      43.59622      57.90202      72.04123      86.12332      100.2687       114.399      128.5067      142.4582      156.7162      170.1836      184.4582      198.5056      212.5149      226.8863 
28.64479      42.89387      57.21209      71.25993      85.36469      99.52083      113.7053        127.78      141.8899      156.1309      169.8244       184.175      198.0677      212.1009      226.6588 
28.67805      42.98979      57.38075      71.75232      85.88033      100.1605      114.2829      128.5352      142.7426      156.8685      170.6161      184.8452      198.8159      212.9784      227.2257 
29.18712       43.5169       57.4714      71.60066      85.55666      99.76495       113.617      127.7687      141.8581      155.9355      169.9154      184.1677      198.1853      212.3348      226.8207 
29.74058      44.47458      58.80929      72.95633      87.11543      101.2979      115.5457      129.6804      143.7313      157.8015      171.7127      185.8733      199.7733      213.7608      227.8225 
29.49837      43.95264      58.25076      72.42139      86.64588      100.8931      115.0361      129.1731      143.3467      157.4198      171.3907      185.4049      199.3807      213.3536      227.5819 
28.32154      42.40045      56.66075      70.73563      84.68421      98.90531      112.9853      127.1469      141.2254      155.4816       169.407      183.6155      197.7253      211.8922       226.532 
29.12487      43.47734      57.66322      71.72614      85.76451      99.90198        114.01      127.9889      142.0234      156.1683      169.9537       184.065      197.8881      211.9577      226.6581 
29.36364      43.72958      58.06747      72.07165      86.15507      100.3904      114.4747      128.4881      142.5653      156.7385      170.4088      184.6237      198.6333      212.5719      226.9537 
29.7002       44.1024      58.20215      72.17794      86.13932      100.1726      114.3171      128.3014      142.3973      156.3685      170.1962      184.2784      198.2513       212.279      226.7142 
29.92292      44.38913      58.68065      72.69508       86.6534      100.6725       114.788      128.8709      142.8056      156.8975      170.8086      184.8974      198.8332      212.7526      227.0714 
28.19012      42.12788      56.16305      69.97308       83.8738      97.98988      112.0838      126.2419      140.3345      154.5598      168.8314      182.9656      197.3274      211.6508      226.4345 
28.89613      43.18153      57.65101      71.73485      85.94094      100.0086      114.3998      128.4561      142.6275      156.6811      170.6637      184.7343      198.8622      212.9979      227.2598 
28.96324      43.04808      57.16787      70.90236      84.97342       98.8731      112.9679      127.0363      141.1028       155.263      169.1883      183.3407      197.4923      211.6731       226.392 
29.56707      43.85667      58.10454      72.11816      86.10846      100.0701      114.2194      128.2567      142.3858      156.4269      170.2545      184.4196       198.541      212.6092      226.9679 
29.38017      44.06882      58.54302      72.77545      87.14712      101.3565      115.6406      129.8179      143.8701      157.9978       171.806      185.8894      199.8398      213.6548      227.5333 
28.78931       42.8468      57.08965      71.04043      85.10915       99.2544      113.4024      127.4989      141.6333      155.5825      169.5953      183.8525      197.9456      212.0011      226.7505 
28.97196      43.03631      57.31818      71.35829      85.56513       99.6074      113.5642       127.691      141.7522      155.8547      169.7344      183.7361      197.8027      211.8199      226.6767 
28.3085      42.30127      56.40687      70.35368       84.2229      98.35515      112.4595      126.6783      140.7853      154.7535      169.0926      183.1936       197.364      211.5288      226.4675 
30.13448      44.94513      59.36779      73.41648      87.60325      101.5971      115.5793      129.5622       143.717      157.7854      171.5753       185.583      199.4806      213.3422       227.443 
29.56339      43.99893      58.24617       72.1532      86.27301      100.2659       114.438      128.5291       142.475      156.5586      170.3749      184.7105      198.5215      212.5419       226.892 
28.97162      43.14668      57.42381      71.30083      85.19874      99.35644      113.2707      127.5982      141.5293      155.6805      169.6732      183.7408      197.9714      211.7583      226.5028 
28.82051      42.67287      57.59021      70.87608      84.95879      98.96757      113.2814       127.427      141.2519      155.3652      170.1699      183.8597       197.983      212.0444      226.6995 
