12  188  452  628 
28.79532      84.91209      169.9065      226.0625 
29.86667      86.40816      170.5549       226.692 
29.36224       85.5314      169.7873      226.2465 
29.94375      85.48677      169.7589      226.3177 
29.10989      84.89899      169.2293      226.0116 
29.1686      84.52232      168.9216      226.2663 
28.95146      84.86256      168.9718      226.3901 
29.49697      85.39394      169.4842      226.6408 
28.92857       85.4497      169.7581      226.7326 
29.19487      85.66497      170.3833      227.1832 
29.75269      85.83708      170.1288      227.2304 
30.035      86.80347      170.7955      227.1148 
29.58201      85.63816      169.7238      226.2174 
29.18367      85.53846      170.1244      226.8204 
30.28125      86.80928      171.1967      227.4808 
29.44149      85.43842      169.9186      226.3949 
29.9321       86.1164      170.4697      226.9415 
27.87821      83.41279      168.2576      226.0459 
29.48585      85.36994      169.7088      226.2895 
29.60345      85.45876      169.4079      226.7239 
29.72081      85.59596      169.5526       226.576 
29.49261      86.85625      170.6557      226.9505 
29.77401      85.65746      169.4586      226.4792 
29.58182       84.9403      168.9312      225.8525 
30.07429      86.60914      170.4648      226.8217 
28.75926      84.53933      168.9948      225.7075 
29.39548      85.50459      169.5753      226.8178 
29.7375      85.58376      169.8394      226.7109 
29.41667      84.82723      169.2653      226.0825 
29.45732      85.52153      169.7169      226.5829 
29.83529      85.92638      170.0757      226.3503 
30.04403       86.2335      169.5431      226.9207 
29.71264      86.33511       170.602      227.0337 
30.51124      87.31319      171.4407      227.0904 
30.59302         88.05      171.9727      227.4778 
30      86.85366      170.4558      226.6683 
29.48889      85.68493      170.1818      226.9477 
29.55245        85.605      169.3483      226.4483 
30.0679      86.39157      169.8983      226.2439 
29.76159      84.79397      167.6931       224.164 
28.85052      84.37438      168.9075      226.0663 
30.57647      86.38323      170.3711       226.623 
29.77358      85.91379        169.77      226.6589 
30.22472      86.26442      170.1389      226.6903 
29.40964      85.49268      169.4505      226.5679 
30.44118      87.42564      170.9254        227.29 
31.02685            88      172.1598       227.758 
29.98795      86.07487      169.9948      226.4186 
29.40845      86.29048      170.3418      227.1465 
28.82468      84.92105      169.5399      226.8308 
29.64706      85.61856      169.8137      226.7742 
29.74419       86.4596      170.4634      226.3926 
29.80791      86.16667      170.0359      227.0279 
29.95745      86.78027      170.8716      227.1056 
29.69643      86.06736      170.0694      226.8785 
29.15493      85.66154      169.9649       227.267 
29.20886      85.46821      169.7026      226.7664 
28.17919      84.60417       169.865       227.335 
30.97143      87.06635       170.592      227.2113 
28.87317      84.62903       169.309      226.5054 
29.47938      85.58639        170.07      226.7892 
30.30723      86.13146      169.6094       226.544 
30.09302      85.88068      169.7727      226.9309 
29.19072       84.8093      169.1606       226.202 
29.51445      85.36634      169.8087      226.7326 
29.33511      85.73373      170.4558      227.2843 
29.20556      84.80588      169.0793      226.5815 
29.46053      86.01705      170.1234      227.2099 
29.30769      85.45562      169.9844      227.3502 
28.83429      85.63235      169.9043      227.2447 
29.83333      85.46809      169.7914      227.0279 
29.46286      86.31579       170.373      227.1976 
28.81457      85.26738      170.1111      226.4762 
29.39865      85.38537       169.569      227.1518 
29.032      85.16129      169.5838      226.8022 
29.60571      85.71628      170.1988      226.7917 
29.48148      85.98462      170.1534      227.1375 
29.92771      87.01613      171.1313       227.799 
29.02857      84.62105       169.435      226.7233 
29.46324      85.97449      169.9388      226.8059 
29.58659         85.19      169.0711      226.3702 
29.70857      85.11176       169.215      226.1726 
30.22159      87.15205      171.2189      227.4065 
29.22561      86.25843      170.6019       227.607 
28.98936      84.47716      168.8421      226.3989 
29.70395      85.99043       169.954      227.1787 
29.70556      86.82716      171.5729      227.3969 
30.28205      86.80729      171.1387       227.869 
28.9881      85.62983      170.0205      227.2251 
29.1677      85.81714      170.2866      227.5952 
29.48571      86.69347      171.0995      227.3452 
29.64789      86.11602      170.7209      227.3719 
29.9434      86.46667      170.7513      226.9677 
29.42331      85.19444      169.7612      226.7009 
30.09249      85.88439       169.815      226.4155 
29.56098      85.63492      170.6136       226.883 
29.59218      85.19728      169.5677      226.5902 
29.97546      86.28723      170.0976      226.9106 
28.97838      85.15349      169.5691      226.1307 
28.94624      84.44385      168.8557      226.4263 
29.9774      86.03509      170.0432      226.6842 
29.3      85.08989      169.5309      226.6702 
30.03933      86.35057      170.2935      226.8219 
29.44      85.87805      169.9495      226.4974 
30.54787      86.84656      170.6935       226.655 
29.74157      86.41209      170.3037      226.6902 
28.89205      85.54595      170.2529      226.7464 
29.26374       85.8359       170.016      226.9303 
29.57647      85.40571       169.868      226.6898 
30.1016      87.01554       171.373      227.2324 
29.91667      86.94211      171.2652      227.3182 
28.71875      84.96759      169.6648      226.4188 
29.59119      85.77473       170.449      226.5808 
29.86624      86.66667        170.87      226.9036 
30.05936      86.38462      170.8152       226.806 
30.32418      87.18681       170.885      227.2662 
28.47619          84.3      168.8667      226.6584 
29.30808      85.90625      170.6721      227.1471 
30.83537      86.04569      170.3141      226.3568 
29.92093      86.31551      170.5191      226.8069 
29.72254       86.8314       171.459      227.1966 
28.94845      85.25824      169.5698      226.4115 
29.5082      85.68473      169.7389      226.1408 
28.57459      84.59659      169.2683      226.1304 
30.01183      86.83568      170.7941      226.8284 
30.02747      86.39035      170.5357      226.9244 
29.48876          85.8      170.3866      226.4976 
29.13684      85.42697      169.6972      226.7448 
